,Temperatura - Celsius,Humidade - %,Velocidade Vento - Km/h,Direção Vento - Graus,Chuva Agora - mm,Chuva Acumulada - mm,Sensação Térmica
6554,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6555,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6556,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6557,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6558,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6559,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6560,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6561,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6562,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6563,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6564,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6565,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6566,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6567,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6568,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6569,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6570,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6571,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6572,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6573,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6574,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6575,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6576,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6577,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6578,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6579,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6580,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6581,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6582,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6583,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6584,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6585,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6586,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6587,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6588,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6589,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6590,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6591,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6592,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6593,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6594,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6595,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6596,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6597,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6598,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6599,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6600,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6601,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6602,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6603,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6604,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6605,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6606,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6607,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6608,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6609,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6610,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6611,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6612,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6613,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6614,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6615,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6616,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6617,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6618,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6619,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6620,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6621,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6622,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6623,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6624,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6625,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6626,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6627,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6628,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6629,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6630,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6631,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6632,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6633,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6634,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6635,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6636,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6637,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6638,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6639,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6640,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6641,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6642,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6643,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6644,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6645,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6646,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6647,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6648,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6649,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6650,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6651,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6652,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6653,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6654,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6655,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6656,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6657,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6658,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6659,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6660,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6661,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6662,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6663,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6664,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6665,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6666,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6667,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6668,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6669,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6670,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6671,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6672,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6673,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6674,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6675,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6676,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6677,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6678,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6679,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6680,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6681,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6682,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6683,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6684,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6685,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6686,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6687,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6688,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6689,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6690,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6691,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6692,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6693,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6694,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6695,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6696,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6697,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6698,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6699,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6700,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6701,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6702,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6703,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6704,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6705,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6706,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6707,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6708,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6709,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6710,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6711,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6712,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6713,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6714,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6715,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6716,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6717,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6718,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6719,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6720,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6721,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6722,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6723,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6724,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6725,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6726,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6727,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6728,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6729,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6730,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6731,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6732,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6733,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6734,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6735,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6736,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6737,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6738,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6739,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6740,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6741,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6742,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6743,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6744,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6745,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6746,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6747,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6748,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6749,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6750,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6751,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6752,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6753,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6754,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6755,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6756,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6757,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6758,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6759,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6760,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6761,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6762,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6763,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6764,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6765,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6766,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6767,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6768,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6769,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6770,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6771,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6772,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6773,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6774,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6775,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6776,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6777,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6778,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6779,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6780,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6781,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6782,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6783,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6784,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6785,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6786,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6787,24.0,74.0,0.0,202.5,0.0,1092.0,24.0
6788,25.0,74.0,0.0,202.5,0.0,1092.0,25.0
6789,25.0,74.0,0.0,202.5,0.0,1092.0,25.0
6790,25.0,74.0,0.0,202.5,0.0,1092.0,25.0
6791,25.0,74.0,0.0,202.5,0.0,1092.0,25.0
6792,25.0,74.0,0.0,202.5,0.0,1092.0,25.0
6793,25.0,73.0,0.0,202.5,0.0,1092.0,25.0
6794,25.0,74.0,0.0,202.5,0.0,1092.0,25.0
6795,25.0,73.0,0.0,202.5,0.0,1092.0,25.0
6796,25.0,74.0,0.0,202.5,0.0,1092.0,25.0
6797,25.0,73.0,0.0,202.5,0.0,1092.0,25.0
6798,25.0,73.0,0.0,202.5,0.0,1092.0,25.0
6799,25.0,73.0,0.0,202.5,0.0,1092.0,25.0
6800,25.0,73.0,0.0,202.5,0.0,1092.0,25.0
6801,25.0,73.0,0.0,202.5,0.0,1092.0,25.0
6802,25.0,73.0,0.0,202.5,0.0,1092.0,25.0
6803,25.0,73.0,0.0,202.5,0.0,1092.0,25.0
6804,25.0,72.0,0.0,202.5,0.0,1092.0,25.0
6805,25.0,73.0,0.0,202.5,0.0,1092.0,25.0
6806,25.0,72.0,0.0,202.5,0.0,1092.0,25.0
6807,25.0,72.0,0.0,202.5,0.0,1092.0,25.0
6808,25.0,72.0,0.0,202.5,0.0,1092.0,25.0
6809,25.0,73.0,0.0,202.5,0.0,1092.0,25.0
6810,25.0,72.0,0.0,202.5,0.0,1092.0,25.0
6811,25.0,72.0,0.0,202.5,0.0,1092.0,25.0
6812,25.0,72.0,0.0,202.5,0.0,1092.0,25.0
6813,25.0,72.0,0.0,202.5,0.0,1092.0,25.0
6814,25.0,71.0,0.0,202.5,0.0,1092.0,25.0
6815,25.0,72.0,0.0,202.5,0.0,1092.0,25.0
6816,25.0,72.0,0.0,202.5,0.0,1092.0,25.0
6817,26.0,71.0,0.0,202.5,0.0,1092.0,26.0
6818,26.0,71.0,0.0,202.5,0.0,1092.0,26.0
6819,26.0,71.0,0.0,202.5,0.0,1092.0,26.0
6820,26.0,71.0,0.0,202.5,0.0,1092.0,26.0
6821,26.0,71.0,0.0,202.5,0.0,1092.0,26.0
6822,26.0,71.0,0.0,202.5,0.0,1092.0,26.0
6823,26.0,71.0,0.0,202.5,0.0,1092.0,26.0
6824,26.0,71.0,0.0,202.5,0.0,1092.0,26.0
6825,26.0,71.0,0.0,202.5,0.0,1092.0,26.0
6826,26.0,71.0,0.0,202.5,0.0,1092.0,26.0
6827,26.0,71.0,0.0,202.5,0.0,1092.0,26.0
6828,26.0,70.0,0.0,202.5,0.0,1092.0,26.0
6829,26.0,70.0,0.0,202.5,0.0,1092.0,26.0
6830,26.0,70.0,0.0,202.5,0.0,1092.0,26.0
6831,26.0,70.0,0.0,202.5,0.0,1092.0,26.0
6832,26.0,2147483647.0,0.0,202.5,0.0,1092.0,26.0
6833,26.0,71.0,0.0,202.5,0.0,1092.0,26.0
6834,26.0,70.0,0.0,202.5,0.0,1092.0,26.0
6835,26.0,70.0,0.0,202.5,0.0,1092.0,26.0
6836,26.0,70.0,0.0,202.5,0.0,1092.0,26.0
6837,26.0,70.0,0.0,202.5,0.0,1092.0,26.0
6838,26.0,70.0,0.0,202.5,0.0,1092.0,26.0
6839,26.0,70.0,0.0,202.5,0.0,1092.0,26.0
6840,26.0,70.0,0.0,202.5,0.0,1092.0,26.0
6841,26.0,70.0,0.0,202.5,0.0,1092.0,26.0
6842,26.0,70.0,0.0,202.5,0.0,1092.0,26.0
6843,26.0,70.0,0.0,202.5,0.0,1092.0,26.0
6844,26.0,70.0,0.0,202.5,0.0,1092.0,26.0
6845,26.0,70.0,0.0,202.5,0.0,1092.0,26.0
6846,26.0,70.0,0.0,202.5,0.0,1092.0,26.0
6847,26.0,70.0,0.0,202.5,0.0,1092.0,26.0
6848,26.0,69.0,0.0,202.5,0.0,1092.0,26.0
6849,26.0,69.0,0.0,202.5,0.0,1092.0,26.0
6850,26.0,69.0,0.0,202.5,0.0,1092.0,26.0
6851,26.0,70.0,0.0,202.5,0.0,1092.0,26.0
6852,26.0,70.0,0.0,202.5,0.0,1092.0,26.0
6853,26.0,69.0,0.0,202.5,0.0,1092.0,26.0
6854,26.0,69.0,0.0,202.5,0.0,1092.0,26.0
6855,26.0,69.0,0.0,202.5,0.0,1092.0,26.0
6856,26.0,69.0,0.0,202.5,0.0,1092.0,26.0
6857,26.0,69.0,0.0,202.5,0.0,1092.0,26.0
6858,26.0,69.0,0.0,202.5,0.0,1092.0,26.0
6859,26.0,69.0,0.0,202.5,0.0,1092.0,26.0
6860,26.0,69.0,0.0,202.5,0.0,1092.0,26.0
6861,26.0,69.0,0.0,202.5,0.0,1092.0,26.0
6862,26.0,69.0,0.0,202.5,0.0,1092.0,26.0
6863,26.0,69.0,0.0,202.5,0.0,1092.0,26.0
6864,26.0,69.0,0.0,202.5,0.0,1092.0,26.0
6865,26.0,68.0,0.0,202.5,0.0,1092.0,26.0
6866,26.0,68.0,0.0,202.5,0.0,1092.0,26.0
6867,26.0,68.0,0.0,202.5,0.0,1092.0,26.0
6868,26.0,68.0,0.0,202.5,0.0,1092.0,26.0
6869,26.0,68.0,0.0,202.5,0.0,1092.0,26.0
6870,26.0,68.0,0.0,202.5,0.0,1092.0,26.0
6871,26.0,68.0,0.0,202.5,0.0,1092.0,26.0
6872,26.0,69.0,0.0,202.5,0.0,1092.0,26.0
6873,26.0,68.0,0.0,202.5,0.0,1092.0,26.0
6874,26.0,68.0,0.0,202.5,0.0,1092.0,26.0
6875,26.0,68.0,0.0,202.5,0.0,1092.0,26.0
6876,26.0,68.0,0.0,202.5,0.0,1092.0,26.0
6877,26.0,68.0,0.0,202.5,0.0,1092.0,26.0
6878,26.0,69.0,0.0,202.5,0.0,1092.0,26.0
6879,26.0,68.0,0.0,202.5,0.0,1092.0,26.0
6880,26.0,68.0,0.0,202.5,0.0,1092.0,26.0
6881,26.0,68.0,0.0,202.5,0.0,1092.0,26.0
6882,26.0,68.0,0.0,202.5,0.0,1092.0,26.0
6883,27.0,67.0,0.0,202.5,0.0,1092.0,27.0
6884,27.0,67.0,0.0,202.5,0.0,1092.0,27.0
6885,27.0,67.0,0.0,202.5,0.0,1092.0,27.0
6886,27.0,66.0,0.0,202.5,0.0,1092.0,27.0
6887,27.0,66.0,0.0,202.5,0.0,1092.0,27.0
6888,27.0,67.0,0.0,202.5,0.0,1092.0,27.0
6889,27.0,67.0,0.0,202.5,0.0,1092.0,27.0
6890,27.0,66.0,0.0,202.5,0.0,1092.0,27.0
6891,27.0,66.0,0.0,202.5,0.0,1092.0,27.0
6892,27.0,66.0,0.0,202.5,0.0,1092.0,27.0
6893,27.0,66.0,0.0,202.5,0.0,1092.0,27.0
6894,27.0,66.0,0.0,202.5,0.0,1092.0,27.0
6895,27.0,66.0,0.0,202.5,0.0,1092.0,27.0
6896,27.0,66.0,0.0,202.5,0.0,1092.0,27.0
6897,27.0,67.0,0.0,202.5,0.0,1092.0,27.0
6898,27.0,66.0,0.0,202.5,0.0,1092.0,27.0
6899,27.0,66.0,0.0,202.5,0.0,1092.0,27.0
6900,27.0,68.0,0.0,202.5,0.0,1092.0,27.0
6901,27.0,67.0,0.0,202.5,0.0,1092.0,27.0
6902,27.0,68.0,0.0,202.5,0.0,1092.0,27.0
6903,27.0,74.0,0.0,202.5,0.0,1092.0,27.0
6904,27.0,67.0,0.0,202.5,0.0,1092.0,27.0
6905,28.0,66.0,0.0,202.5,0.0,1092.0,28.0
6906,28.0,65.0,0.0,202.5,0.0,1092.0,28.0
6907,29.0,63.0,0.0,202.5,0.0,1092.0,29.0
6908,30.0,60.0,0.0,202.5,0.0,1092.0,30.0
6909,30.0,60.0,0.0,202.5,0.0,1092.0,30.0
6910,30.0,59.0,0.0,202.5,0.0,1092.0,30.0
6911,30.0,59.0,0.0,202.5,0.0,1092.0,30.0
6912,30.0,58.0,0.0,202.5,0.0,1092.0,30.0
6913,31.0,57.0,0.0,202.5,0.0,1092.0,31.0
6914,31.0,56.0,0.0,202.5,0.0,1092.0,31.0
6915,31.0,55.0,0.0,202.5,0.0,1092.0,31.0
6916,31.0,55.0,0.0,202.5,0.0,1092.0,31.0
6917,31.0,55.0,0.0,202.5,0.0,1092.0,31.0
6918,32.0,55.0,0.0,202.5,0.0,1092.0,32.0
6919,32.0,54.0,0.0,202.5,0.0,1092.0,32.0
6920,32.0,53.0,0.0,202.5,0.0,0.0,32.0
6921,32.0,53.0,0.0,202.5,0.0,0.0,32.0
6922,2147483647.0,54.0,0.0,202.5,0.0,0.0,2147483647.0
6923,32.0,54.0,0.0,202.5,0.0,0.0,32.0
6924,32.0,54.0,0.0,202.5,0.0,0.0,32.0
6925,32.0,53.0,0.0,202.5,0.0,0.0,32.0
6926,32.0,54.0,0.0,202.5,0.0,0.0,32.0
6927,32.0,53.0,0.0,202.5,0.0,0.0,32.0
6928,32.0,53.0,0.0,202.5,0.0,0.0,32.0
6929,32.0,54.0,0.0,202.5,0.0,0.0,32.0
6930,32.0,53.0,0.0,202.5,0.0,0.0,32.0
6931,32.0,53.0,0.0,202.5,0.0,0.0,32.0
6932,32.0,53.0,0.0,202.5,0.0,0.0,32.0
6933,32.0,53.0,0.0,202.5,0.0,0.0,32.0
6934,32.0,53.0,0.0,202.5,0.0,0.0,32.0
6935,32.0,53.0,0.0,202.5,0.0,0.0,32.0
6936,32.0,53.0,0.0,202.5,0.0,0.0,32.0
6937,32.0,53.0,0.0,202.5,0.0,0.0,32.0
6938,32.0,53.0,0.0,202.5,0.0,0.0,32.0
6939,32.0,53.0,0.0,202.5,0.0,0.0,32.0
6940,32.0,53.0,0.0,202.5,0.0,0.0,32.0
6941,32.0,53.0,0.0,202.5,0.0,0.0,32.0
6942,32.0,53.0,0.0,202.5,0.0,0.0,32.0
6943,32.0,53.0,0.0,202.5,0.0,0.0,32.0
6944,32.0,54.0,0.0,202.5,0.0,0.0,32.0
6945,32.0,53.0,0.0,202.5,0.0,0.0,32.0
6946,32.0,53.0,0.0,202.5,0.0,0.0,32.0
6947,32.0,53.0,0.0,202.5,0.0,0.0,32.0
6948,32.0,53.0,0.0,202.5,0.0,0.0,32.0
6949,32.0,53.0,0.0,202.5,0.0,0.0,32.0
6950,32.0,53.0,0.0,202.5,0.0,0.0,32.0
6951,32.0,54.0,0.0,202.5,0.0,0.0,32.0
6952,31.0,54.0,0.0,202.5,0.0,0.0,31.0
6953,31.0,54.0,0.0,202.5,0.0,0.0,31.0
6954,31.0,55.0,0.0,202.5,0.0,0.0,31.0
6955,32.0,55.0,0.0,202.5,0.0,0.0,32.0
6956,32.0,54.0,0.0,202.5,0.0,1092.0,32.0
6957,32.0,55.0,0.0,202.5,0.0,1092.0,32.0
6958,32.0,54.0,0.0,202.5,0.0,1092.0,32.0
6959,32.0,55.0,0.0,202.5,0.0,1092.0,32.0
6960,32.0,54.0,0.0,202.5,0.0,1092.0,32.0
6961,32.0,54.0,0.0,202.5,0.0,1092.0,32.0
6962,32.0,54.0,0.0,202.5,0.0,1092.0,32.0
6963,32.0,54.0,0.0,202.5,0.0,1092.0,32.0
6964,32.0,54.0,0.0,202.5,0.0,1092.0,32.0
6965,32.0,53.0,0.0,202.5,0.0,1092.0,32.0
6966,32.0,53.0,0.0,202.5,0.0,1092.0,32.0
6967,32.0,54.0,0.0,202.5,0.0,1092.0,32.0
6968,32.0,54.0,0.0,202.5,0.0,1092.0,32.0
6969,32.0,55.0,0.0,202.5,0.0,1092.0,32.0
6970,32.0,54.0,0.0,202.5,0.0,1092.0,32.0
6971,32.0,54.0,0.0,202.5,0.0,1092.0,32.0
6972,32.0,54.0,0.0,202.5,0.0,1092.0,32.0
6973,31.0,55.0,0.0,202.5,0.0,1092.0,31.0
6974,32.0,56.0,0.0,202.5,0.0,1092.0,32.0
6975,32.0,56.0,0.0,202.5,0.0,1092.0,32.0
6976,32.0,55.0,0.0,202.5,0.0,1092.0,32.0
6977,31.0,54.0,0.0,202.5,0.0,1092.0,31.0
6978,31.0,55.0,0.0,202.5,0.0,1092.0,31.0
6979,31.0,56.0,0.0,202.5,0.0,1092.0,31.0
6980,31.0,55.0,0.0,202.5,0.0,1092.0,31.0
6981,32.0,56.0,0.0,202.5,0.0,1092.0,32.0
6982,31.0,54.0,0.0,202.5,0.0,1092.0,31.0
6983,32.0,55.0,0.0,202.5,0.0,1092.0,32.0
6984,32.0,55.0,0.0,202.5,0.0,1092.0,32.0
6985,32.0,54.0,0.0,202.5,0.0,1092.0,32.0
6986,32.0,54.0,0.0,202.5,0.0,1092.0,32.0
6987,32.0,53.0,0.0,202.5,0.0,1092.0,32.0
6988,32.0,53.0,0.0,202.5,0.0,1092.0,32.0
